id,offerId,title,subheading,userReviewCount,roundedRating,rawPrice,offerCount,usedOnly,shopName,shippingCosts,shippingIsFreeOfCharge,isBestseller,total_capacity_gb,module_capacity_gb,num_modules,frequency_mts,cas_latency_raw,cas_latency_primary,voltage_v,form_factor,market,ram_category
203002475,84faa38d37644be87f491d1554915d76,Corsair Vengeance RGB 64GB Kit DDR5-6000 CL30 (CMH64GX5M2B6000Z30),RAM DDR5,,,1158.61,13,False,galaxus.it,0.0,False,False,64.0,32.0,2.0,6000.0,CL 30-36-36-76,30.0,1.4,UDIMM,IT,DDR5
204107460,e2d1f4ea1705f7f19f75b080b8311bc8,Kingston FURY Beast RGB 32GB DDR5-6000 CL30 (KF560C30BBEA-32),RAM DDR5,,,509.0,8,False,PC Componentes IT,0.0,False,False,32.0,32.0,1.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
202673792,9944cb90ca7b812c7f5d9cd97072b05e,Corsair Vengeance RGB 64GB Kit DDR5-6400 CL32 (CMH64GX5M2B6400C32),RAM DDR5,,,1373.17,6,False,PC Componentes IT,0.0,False,False,64.0,32.0,2.0,6400.0,CL 32-40-40-84,32.0,1.4,UDIMM,IT,DDR5
201930829,87c6e210a3dea98ce42d75ffc095bb4a,G.Skill Ripjaws S5 64GB Kit DDR5-6000 CL30,RAM DDR5,4.0,80.0,1185.86,14,False,amazon-marketplace.it,9.27,False,False,64.0,32.0,2.0,6000.0,CL 30-40-40-96,30.0,1.4,UDIMM,IT,DDR5
202510770,d06f6db828e1d1af6bdba1c53e429942,Kingston ValueRAM 16GB Kit DDR5-5600 CL46 (KVR56U46BS8-16),RAM DDR5,,,248.0,15,False,mediaworld.it (MKP),0.0,False,False,16.0,16.0,1.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
206836961,d95158bbb068cdfd7b9daa78c9f0a7d0,Patriot Viper Elite 5 Ultra 32GB Kit DDR5-6000 CL28 (VEU532G6028K),RAM DDR5,3.0,90.0,485.84,7,False,bpm-power.com/it,8.5,False,False,32.0,16.0,2.0,6000.0,CL 28-40-40-100,28.0,1.4,UDIMM,IT,DDR5
206310916,cdbf9f6190d2db2e70e8214b6ed8fffd,Corsair Vengeance RGB 16GB DDR5-6000 CL36 (CMH16GX5M1E6000Z36),RAM DDR5,,,261.69,12,False,eweki.it,8.22,False,False,16.0,16.0,1.0,6000.0,CL 36-44-44-96,36.0,1.35,UDIMM,IT,DDR5
201869972,477724e55e5d6f553e7d58abba43c5ff,Kingston Fury Impact 8GB DDR5-4800 CL38 (KF548S38IB-8),RAM DDR5,,,145.0,15,False,redgaming.it,5.9,False,False,8.0,8.0,1.0,4800.0,CL 38-38-38,38.0,1.1,SODIMM,IT,DDR5
202115054,e7165d6b684875e85d2853dd1212e120,G.Skill Trident Z5 64GB Kit DDR5-6000 CL32,RAM DDR5,,,1080.4,25,False,redgaming.it,5.9,False,False,64.0,32.0,2.0,6000.0,CL 32-38-38-96,32.0,1.4,UDIMM,IT,DDR5
204104222,025f3726b318fc4f52bf891ea73c804f,Kingston FURY Beast 64GB Kit DDR5-6000 CL30 (KF560C30BBEK2-64),RAM DDR5,3.0,100.0,1048.54,12,False,PC Componentes IT,0.0,False,False,64.0,32.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
205579489,66bd2bab93cb664e635f1f84c6262ec3,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL36 (CMH32GX5M2E6000Z36W),RAM DDR5,,,446.0,5,False,PC Componentes IT,0.0,False,False,32.0,16.0,2.0,6000.0,CL 36-44-44-96,36.0,1.4,UDIMM,IT,DDR5
201866827,3b1d7abfae8d4606bf32aeedf8a90ec4,Kingston FURY Beast 16GB Kit DDR5-5600 CL40 (KF556C40BBK2-16),RAM DDR5,,,294.15,15,False,bpm-power.com/it,8.19,False,False,16.0,8.0,2.0,5600.0,CL 40-40-40,40.0,1.25,UDIMM,IT,DDR5
202293362,bd929a5759dfebc36b988dcfc8acd39f,XPG Lancer RGB 32GB Kit DDR5-6400 CL32 (AX5U6400C3216G-DCLARBK),RAM DDR5,,,623.12,11,False,kaufland.it,9.0,False,False,32.0,16.0,2.0,6400.0,CL 32-39-39,32.0,1.35,UDIMM,IT,DDR5
204083553,99e44ca9a5effdfcbe45f6f70bd2edfd,Kingston FURY Beast RGB 64GB Kit DDR5-6400 CL32,RAM DDR5,,,1218.44,15,False,PC Componentes IT,0.0,False,False,64.0,32.0,2.0,6400.0,CL 32-39-39,32.0,1.4,UDIMM,IT,DDR5
206253102,350cf6f5486b1554b3efb06a2a605756,G.Skill Trident Z5 Neo RGB 64GB Kit DDR5-6000 CL26 (F5-6000J2636H32GX2-TZ5NR),RAM DDR5,,,729.28,6,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6000.0,CL 26-36-36-96,26.0,1.45,UDIMM,IT,DDR5
201866999,535d6500bc6134d4f4f3a864e1b12b50,Kingston FURY Beast 16GB Kit DDR5-5200 CL40 (KF552C40BBK2-16),RAM DDR5,,,151.58,12,False,mediaworld.it (MKP),7.5,False,False,16.0,8.0,2.0,5200.0,CL 40-40-40,40.0,1.25,UDIMM,IT,DDR5
202510793,1620c4774a67b78ca0d1751d41195e9a,ADATA Premier 8GB Kit DDR5-5600 CL46 (AD5U56008G-S),RAM DDR5,,,128.55,9,False,eweki.it,7.99,False,False,8.0,8.0,1.0,5600.0,CL 46-45-45,46.0,1.25,UDIMM,IT,DDR5
204105572,e818125f1b2661d65723f0caf8285050,Kingston FURY Beast RGB 32GB DDR5-6400 CL32 (KF564C32BBEA-32),RAM DDR5,,,598.59,6,False,bpm-power.com/it,8.66,False,False,32.0,32.0,1.0,6400.0,CL 32-39-39,32.0,1.4,UDIMM,IT,DDR5
204417779,aadef397d08db48798bfdd867eeaa8a1,Corsair Vengeance RGB 32GB Kit DDR5-6000 CL38 (CMH32GX5M2B6000C38),RAM DDR5,,,428.99,13,False,Amazon.it,0.0,False,False,32.0,16.0,2.0,6000.0,CL 38-44-44-96,38.0,1.35,UDIMM,IT,DDR5
204104221,262a158fd32ec91bc717f286038cbd8d,Kingston FURY Beast 64GB Kit DDR5-6000 CL30 (KF560C30BWEK2-64),RAM DDR5,,,1063.1,10,False,redgaming.it,5.9,False,False,64.0,32.0,2.0,6000.0,CL 30-36-36,30.0,1.4,UDIMM,IT,DDR5
205110798,d1f850e080132176f176bba7706a431b,XPG Lancer Blade RGB 8GB DDR5-5600 CL46 (AX5U5600C468G-SLABRWH),RAM DDR5,,,140.8,7,False,redgaming.it,5.9,False,False,8.0,8.0,1.0,5600.0,CL 46-45-45,46.0,1.4,UDIMM,IT,DDR5
205619279,db64c70a919f2d4ae7f1b5fd480f94db,Kingston 64GB DDR5-6400 CL52 (KVR64A52BD8-64),RAM DDR5,,,899.0,12,False,ollo.it,5.9,False,False,64.0,64.0,1.0,6400.0,CL 52-52-52,52.0,1.1,,IT,DDR5
206194320,2ad1c83472623f14d4056c0becbefe5f,G.Skill Trident Z5 Royal Neo 64GB Kit DDR5-6000 CL26 (F5-6000J2636H32GX2-TR5NS),RAM DDR5,,,757.5,6,False,mediaworld.it (MKP),7.5,False,False,64.0,32.0,2.0,6000.0,CL 26-36-36-96,26.0,1.45,UDIMM,IT,DDR5
202309471,0fb35ee30ef21c1d3dac05f5fa2e98d5,Kingston FURY Beast RGB 32GB DDR5-5600 CL36 (KF556C36BBEA-32),RAM DDR5,,,477.49,9,False,trippodo.com/it,6.99,False,False,32.0,32.0,1.0,5600.0,CL 36-38-38,36.0,1.25,UDIMM,IT,DDR5
202499704,dedd9d1a3956bc846ded93ab3159edfb,Corsair Vengeance 32GB Kit DDR5-6400 CL36 (CMK32GX5M2B6400C36),RAM DDR5,,,540.54,5,False,kaufland.it,0.0,False,False,32.0,16.0,2.0,6400.0,CL 36-48-48-104,36.0,1.4,UDIMM,IT,DDR5
203079893,221a29de0c34be2458192108b8454781,Crucial 16GB Kit DDR5-5600 CL46 (CT2K8G56C46U5),RAM DDR5,6.0,100.0,344.33,8,False,senetic.it,9.36,False,False,16.0,8.0,2.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
201816032,9c594f8fef2157ab1142bd252bf4294a,G.Skill Trident Z5 RGB 32GB DDR5-6400 CL32 (F5-6400J3239G16GX2-TZ5RS),RAM DDR5,1.0,80.0,549.5,7,False,redgaming.it,5.9,False,False,32.0,16.0,2.0,6400.0,CL 32-39-39-102,32.0,1.4,UDIMM,IT,DDR5
202318550,34f57fccdc1af88f2e246819de284e08,Team Elite 16GB DDR5-6000 CL48 (TED516G6000C4801),RAM DDR5,,,209.54,6,False,bpm-power.com/it,8.1,False,False,16.0,16.0,1.0,6000.0,CL 48-48-48-96,48.0,1.1,UDIMM,IT,DDR5
202160278,bd8424cc42b9b6350a6e1e29e65e8685,Corsair Dominator Platinum RGB 64GB Kit DDR5-5600 CL40,RAM DDR5,,,1038.79,11,False,PC Componentes IT,0.0,False,False,64.0,32.0,2.0,5600.0,CL 40-40-40-77,40.0,1.25,UDIMM,IT,DDR5
204104113,aa37530f226a80cf3cc721723019da87,Kingston FURY Beast 64GB Kit DDR5-6400 CL32 (KF564C32BBEK2-64),RAM DDR5,,,1097.1,11,False,redgaming.it,5.9,False,False,64.0,32.0,2.0,6400.0,CL 32-39-39,32.0,1.4,UDIMM,IT,DDR5
201926963,45a31d39bec0eea18e508ef6dcfaf75f,G.Skill Trident Z5 RGB 32GB Kit DDR5-6000 CL30 (F5-6000J3040F16GX2-TZ5RK),RAM DDR5,,,561.0,8,False,bpm-power.com/it,8.64,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40-96,30.0,1.35,UDIMM,IT,DDR5
204684290,a91feef08fef543bd475e3130421a88c,GoodRAM IRDM DDR5-6400 Kit 32GB (IR-6400D564L32S/32GDC),RAM DDR5,,,200.99,9,False,mediaworld.it (MKP),7.5,False,False,32.0,16.0,2.0,6400.0,CL 32-38-38-78,32.0,1.35,UDIMM,IT,DDR5
204855118,7f7829d6e48a99c032bed61de5dc1124,G.Skill Trident Z5 Neo RGB 32GB Kit DDR5-8000 C38 (F5-8000J3848H16GX2-TZ5NRW),RAM DDR5,,,1588.28,6,False,amazon-marketplace.it,0.0,False,False,32.0,16.0,2.0,8000.0,CL 38-48-48,38.0,1.45,UDIMM,IT,DDR5
204004297,ccdf5e31e7cd083a6b4407b5888eee10,Kingston 48GB DDR5-5600 CL46 (KSM56E46BD8KM-48HM),RAM DDR5,,,1463.01,8,False,bpm-power.com/it,10.07,False,False,48.0,48.0,1.0,5600.0,CL 46-45-45,46.0,1.1,UDIMM,IT,DDR5
202133062,d21a1349942eabda8467ad77885a4aa2,G.Skill Flare X5 32GB Kit DDR5-6000 CL32 (F5-6000J3238F16GX2-FX5),RAM DDR5,,,484.99,10,False,PC Componentes IT,0.0,False,False,32.0,16.0,2.0,6000.0,CL 32-38-38-96,32.0,1.35,UDIMM,IT,DDR5
202292269,0598368cc12c5f12cf5242c08d4f2b40,XPG Lancer RGB 32GB Kit DDR5-6000 CL30,RAM DDR5,,90.0,561.71,13,False,mediaworld.it (MKP),0.0,False,False,32.0,16.0,2.0,6000.0,CL 30-40-40,30.0,1.35,UDIMM,IT,DDR5
201662554,43aa76c12141d87e745e7fd830befd57,G.Skill Aegis 32GB Kit DDR4-3200 CL16 (F4-3200C16D-32GIS),DDR4-RAM,1.0,100.0,209.46,40,False,proshop.de,4.99,False,False,32.0,16.0,2.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
202588023,f83a0baf4b359b76bd4cd2b8833eb19d,Lexar 8GB DDR4-3200 CL19 (LD4AS008G-B3200GSST),DDR4-RAM,,,35.99,15,False,Amazon,0.0,False,False,8.0,8.0,1.0,3200.0,,19.0,1.2,SODIMM,DE,DDR4
6850476,c9eeaed950d532bef15c685acadcf92d,G.Skill Aegis 16GB Kit DDR4-3200 CL16 (F4-3200C16D-16GIS),DDR4-RAM,,,108.57,33,False,proshop.de,4.99,False,False,16.0,8.0,2.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
200610372,62c03734ff0ec497b04410e9e286c4f7,Crucial 16GB SODIMM DDR4-3200 CL22 (CT16G4SFRA32A),DDR4-RAM,4.0,100.0,104.9,41,False,eBay,0.0,False,False,16.0,16.0,1.0,3200.0,CL 22-22-22,22.0,1.2,SODIMM,DE,DDR4
6844737,7f5bf6d4daf029fde79143bbf28296e0,Corsair Vengeance LPX 32GB Kit DDR4-3200 CL16 (CMK32GX4M2E3200C16),DDR4-RAM,,,205.92,30,False,Amazon,0.0,False,False,32.0,16.0,2.0,3200.0,CL 16-20-20-38,16.0,1.35,UDIMM,DE,DDR4
202828670,a42c33206240d7ede0ae98f116b2e9c8,Crucial Pro 64GB Kit DDR4-3200 CL22 (CP2K32G4DFRA32A),DDR4-RAM,,,429.0,23,False,jacob.de,0.0,False,False,64.0,32.0,2.0,3200.0,CL 22-22-22,22.0,1.2,UDIMM,DE,DDR4
203566359,416ea44b28da9f3e74505b0195853bff,Kingston FURY Beast RGB 128GB Kit DDR4-3600 CL18 (KF436C18BB2AK4/128),DDR4-RAM,1.0,100.0,1274.5,11,False,electronis.de,6.9,False,False,128.0,32.0,4.0,3600.0,CL 18-22-22,18.0,1.35,UDIMM,DE,DDR4
6850146,913a375a6a3b1a1677dbbef08497206e,G.Skill Ripjaws V 32GB Kit DDR4-3600 CL16 (F4-3600C16D-32GVKC),DDR4-RAM,1.0,80.0,223.9,26,False,alternate.de,7.99,False,False,32.0,16.0,2.0,3600.0,CL 16-19-19-39,16.0,1.35,UDIMM,DE,DDR4
205819046,410ef7976fe183e5e62849b35ac243fd,Samsung 16GB DDR4-3200 (M471A2G43AB2-CWE),DDR4-RAM,,,83.49,4,False,eBay,5.99,False,False,16.0,16.0,1.0,3200.0,,,1.2,SODIMM,DE,DDR4
205079891,588f6aaf429c66a486e3bd418a76c656,Samsung M378A1K43CB2-CRC,DDR4-RAM,,,24.95,5,False,eBay,0.0,False,False,8.0,8.0,1.0,2400.0,CL 17-17-17,17.0,1.2,UDIMM,DE,DDR4
200568640,5e25634b5bfde22b388b47b984f014db,Crucial 16GB DDR4-3200 CL22 (CT16G4DFRA32A),DDR4-RAM,1.0,100.0,108.9,34,False,eBay,0.0,False,False,16.0,16.0,1.0,3200.0,CL 22-22-22,22.0,1.2,UDIMM,DE,DDR4
6721522,9f4457ca3f0959f06dbbb8e84e01c308,G.Skill Trident Z Neo 32GB DDR4 DDR4-3600 CL16 (F4-3600C16D-32GTZNC),DDR4-RAM,1.0,80.0,251.9,23,False,alza.de,4.99,False,False,32.0,16.0,2.0,3600.0,CL 16-19-19-39,16.0,1.35,UDIMM,DE,DDR4
200876454,cb8abd75e23bbdcf4bc65768e5805ffe,Corsair Vengeance RGB PRO 32GB Kit DDR4-3200 CL16 (CMW32GX4M2E3200C16),DDR4-RAM,2.0,100.0,307.4,20,False,25n.de,0.0,False,False,32.0,16.0,2.0,3200.0,CL 16-20-20-38,16.0,1.35,UDIMM,DE,DDR4
5336203,7d7bb76d1b5705dd891927fde487c34f,G.Skill Trident Z RGB 16GB Kit DDR4-3200 CL16 (F4-3200C16D-16GTZR),DDR4-RAM,1.0,100.0,125.9,24,False,proshop.de,4.99,False,False,16.0,8.0,2.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
200184952,957dadd3ebbaaa0dd7c2a79ee004005a,Crucial 32GB DDR4-3200 CL22 (CT32G4SFD832A),DDR4-RAM,,,235.2,6,False,it-veith.de,0.0,False,False,32.0,32.0,1.0,3200.0,,22.0,1.2,SODIMM,DE,DDR4
6846126,7af92f5ee512e56a74b77c108ab94bac,G.Skill Aegis 16GB DDR4-3200 CL16 (F4-3200C16S-16GIS),DDR4-RAM,1.0,100.0,102.9,30,False,alternate.de,7.99,False,False,16.0,16.0,1.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
201522900,7eb928ebbb79fdf861b0ea532cfca7ed,Kingston FURY Beast 16GB Dual-Kit DDR4-3200 CL16 (KF432C16BBK2/16),DDR4-RAM,64.0,100.0,151.95,39,False,it-veith.de,0.0,False,False,16.0,8.0,2.0,3200.0,CL 16-18-18,16.0,1.35,UDIMM,DE,DDR4
6844847,343befc45ffa6fc9c10a6ab182a52f42,G.Skill Aegis 8GB DDR4-3200 CL16 (F4-3200C16S-8GIS),DDR4-RAM,,,52.9,28,False,alza.de,4.99,False,False,8.0,8.0,1.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
200610286,14d7613af45b5b5e200342a54da50e42,Crucial 32GB Kit SODIMM DDR4-3200 CL22 (CT2K16G4SFRA32A),DDR4-RAM,,,239.95,19,False,Amazon Marketplace,0.0,False,False,32.0,16.0,2.0,3200.0,,22.0,1.2,SODIMM,DE,DDR4
201502124,8c3d19e425226c4e40a769873f385e9a,Kingston FURY Beast 16GB Dual-Kit DDR4-3600 CL17 (KF436C17BBK2/16),DDR4-RAM,,,154.9,34,False,alternate.de,7.99,False,False,16.0,8.0,2.0,3600.0,CL 17-21-21,17.0,1.35,UDIMM,DE,DDR4
200610271,4d53b41874ec4bc21d6d3447b8c092f1,Crucial 8GB SODIMM DDR4-3200 CL22 (CT8G4SFRA32A),DDR4-RAM,3.0,80.0,79.07,29,False,e-tec.at (DE),0.0,False,False,8.0,8.0,1.0,3200.0,CL 22-22-22,22.0,1.2,SODIMM,DE,DDR4
6851711,5417ff9793f2171c954d3714ecdbb79c,G.Skill Ripjaws V 32GB Kit DDR4-3600 CL18 (F4-3600C18D-32GVK),DDR4-RAM,16.0,90.0,229.61,22,False,jacob.de,0.0,False,False,32.0,16.0,2.0,3600.0,CL 18-22-22-42,18.0,1.35,UDIMM,DE,DDR4
4861621,a236cbfa0159d5003dd71b335d7208d2,Corsair Vengeance LPX 16GB Kit DDR4-3200 CL16 (CMK16GX4M2B3200C16),DDR4-RAM,1.0,100.0,134.89,20,False,eBay,0.0,False,False,16.0,8.0,2.0,3200.0,CL 16-18-18-36,16.0,1.35,UDIMM,DE,DDR4
205002010,bef208a78c3f5cc015eb678a20014276,Samsung 16GB DDR4-3200 (M471A2K43EB1-CWE),DDR4-RAM,,,89.9,8,False,eBay,0.0,False,False,16.0,16.0,1.0,3200.0,,,1.2,SODIMM,DE,DDR4
200425814,598a3fd1cde5a7850aaa17b073508470,G.Skill Ripjaws 16GB Kit DDR4-3600 CL18 (F4-3600C18D-16GVK),DDR4-RAM,1.0,100.0,116.9,29,False,alternate.de,7.99,False,False,16.0,8.0,2.0,3600.0,CL 18-22-22-42,18.0,1.35,UDIMM,DE,DDR4
201494125,b9a64945d5f114635f027d39b2fb5e77,Kingston FURY Beast 32GB Dual-Kit DDR4-3200 CL16 (KF432C16BB1K2/32),DDR4-RAM,6.0,100.0,298.9,33,False,alza.de,4.99,False,False,32.0,16.0,2.0,3200.0,CL 16-18-18,16.0,1.35,UDIMM,DE,DDR4
200568659,bfeb7f61f89609833e972b8e518ecedc,Crucial 8GB DDR4-3200 CL22 (CT8G4DFRA32A),DDR4-RAM,,,59.9,30,False,kaufland.de,5.9,False,False,8.0,8.0,1.0,3200.0,CL 22-22-22,22.0,1.2,UDIMM,DE,DDR4
201532633,92b5bb2f0a9f2212a4542329018c478f,Kingston FURY Impact 32GB Dual-Kit DDR4-3200 CL20 (KF432S20IBK2/32),DDR4-RAM,394.0,100.0,264.92,31,False,playox.de,5.99,False,False,32.0,16.0,2.0,3200.0,CL 20-22-22,20.0,1.2,SODIMM,DE,DDR4
200565710,e0daffa11f09ac82a555e413698e260a,Crucial 32GB Kit DDR4-3200 CL22 (CT2K16G4DFRA32A),DDR4-RAM,,,292.4,13,False,voelkner.de (Marktplatzhändler),0.0,False,False,32.0,16.0,2.0,3200.0,CL 22-22-22,22.0,1.2,UDIMM,DE,DDR4
7007959,981863dd942339ee2e71ba8dcfbf4fa6,Corsair Vengeance RGB PRO 32GB Kit DDR4-3600 CL18 (CMW32GX4M2D3600C18),DDR4-RAM,,,332.9,2,False,it-veith.de,0.0,False,False,32.0,16.0,2.0,3600.0,CL 18-22-22-42,18.0,1.35,UDIMM,DE,DDR4
202808168,cf47c97d7c05c991d870f70aafe7fcdb,Crucial Pro 32GB Kit DDR4-3200 CL22 (CP2K16G4DFRA32A),DDR4-RAM,1.0,100.0,224.99,26,False,galaxus.de,0.0,False,False,32.0,16.0,2.0,3200.0,CL 22-22-22,22.0,1.2,UDIMM,DE,DDR4
201545963,08a68c441ac083c0c65193dcc10baecd,Samsung 32GB DDR4-3200 (M471A4G43AB1-CWE),DDR4-RAM,,,189.9,3,False,eBay,0.0,False,False,32.0,32.0,1.0,3200.0,,,1.2,SODIMM,DE,DDR4
200610642,bcee6a8fe06b4f9ec717b2294271d2ce,Crucial 16GB SODIMM DDR4-2666 CL19 (CT16G4SFRA266),DDR4-RAM,,,104.9,2,False,eBay,0.0,False,False,16.0,16.0,1.0,2666.0,,19.0,1.2,SODIMM,DE,DDR4
201545973,025d18042efa848aa4339039b159f831,Samsung 16GB DDR4-3200 (M471A2K43DB1-CWE),DDR4-RAM,,,89.9,5,False,eBay,0.0,False,False,16.0,16.0,1.0,3200.0,,,1.2,SODIMM,DE,DDR4
5280236,ae265804ca917ff4543adb08c3421a64,G.Skill Aegis 16GB Kit DDR4-3000 CL16 (F4-3000C16D-16GISB),DDR4-RAM,527.0,90.0,107.9,26,False,alza.de,4.99,False,False,16.0,8.0,2.0,3000.0,CL 16-18-18-36,16.0,1.35,UDIMM,DE,DDR4
201523648,dd08df3c09d7f996781e6879384e0b6a,Kingston FURY Beast 32GB Dual-Kit DDR4-3200 CL16 (KF432C16BBK2/32),DDR4-RAM,,,260.9,41,False,alza.de,4.99,False,False,32.0,16.0,2.0,3200.0,CL 16-20-20,16.0,1.35,UDIMM,DE,DDR4
6923088,acdec2bd856133453ef10aa6fae79b27,Corsair Vengeance LPX 64GB Kit DDR4-3200 CL16 (CMK64GX4M2E3200C16),DDR4-RAM,,,599.0,4,False,notebooksbilliger.de,0.0,False,False,64.0,32.0,2.0,3200.0,CL 16-20-20-38,16.0,1.35,UDIMM,DE,DDR4
202713862,b0468a88606cddc98990c3f47ca5c2a3,Samsung 32GB DDR4-3200 (M378A4G43AB2-CWE),DDR4-RAM,,,189.9,5,False,kaufland.de,0.0,False,False,32.0,32.0,1.0,3200.0,,,1.2,UDIMM,DE,DDR4
6932493,b06e49634c076706c074f694075ef2d0,G.Skill Trident Z Royal 32GB Kit DDR4-3600 CL18 (F4-3600C18D-32GTRS),DDR4-RAM,,,271.13,5,False,e-tec.at (DE),0.0,False,False,32.0,,,3600.0,CL 18-22-22-42,18.0,1.2,UDIMM,DE,DDR4
200184964,73ef374516d601832084e9d3c1c209e1,Crucial 64GB Kit DDR4-3200 CL22 (CT2K32G4SFD832A),DDR4-RAM,,,561.97,14,False,kaufland.de,14.99,False,False,64.0,32.0,2.0,3200.0,,22.0,1.2,SODIMM,DE,DDR4
4866786,58a98dc88d78081d612321eda4461a51,G.Skill Ripjaws V 16GB Kit DDR4-3200 CL16 (F4-3200C16D-16GVKB),DDR4-RAM,4.0,90.0,110.9,26,False,alternate.de,7.99,False,False,16.0,8.0,2.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
200777172,7b5ca34cff11bc5595780b4c8eca36c3,Corsair Vengeance RGB PRO 8GB DDR4-3200 CL16 (CMW8GX4M1Z3200C16),DDR4-RAM,,,94.7,13,False,25n.de,0.0,False,False,8.0,8.0,1.0,3200.0,CL 16-18-18-36,16.0,,UDIMM,DE,DDR4
4885703,c368248355c42aebe0170fddb5281a0d,G.Skill Ripjaws V 32GB Kit DDR4-3200 CL16 (F4-3200C16D-32GVK),DDR4-RAM,,100.0,207.9,30,False,alternate.de,7.99,False,False,32.0,16.0,2.0,3200.0,CL 16-18-18-38,16.0,1.35,UDIMM,DE,DDR4
6722125,1b4b21949bd077c90077c471f2060fa0,Corsair Vengeance LPX 16 GB DDR4-3600 CL18 (CMK16GX4M2D3600C18),DDR4-RAM,,,202.99,14,False,corsair.com,0.0,False,False,16.0,8.0,2.0,3600.0,CL 18-22-22-42,18.0,1.35,UDIMM,DE,DDR4
211468567,1224f476ad11f38c9093765b0b4cb1db,Samsung 16GB Kit DDR54-3200 CL (M471A1K43DB1-CWE),DDR4-RAM,,,48.9,4,False,eBay,0.0,False,False,16.0,8.0,2.0,3200.0,,,1.2,SODIMM,DE,DDR4
5897449,e8cfb4fe8897cd2a6f8a3d43f083532d,Crucial 8GB SODIMM DDR4-2666 CL19 (CT8G4SFS8266),DDR4-RAM,1.0,100.0,59.9,4,False,kaufland.de,5.9,False,False,8.0,8.0,1.0,2666.0,CL 19-19-19,19.0,,SODIMM,DE,DDR4
5762993,c069abda4fc18d5f36745c560619d957,Samsung 8GB SODIMM DDR4-2400 CL17 (M471A1K43CB1-CRC),DDR4-RAM,,,59.9,4,False,eBay,0.0,False,False,8.0,8.0,1.0,2400.0,,17.0,,SODIMM,DE,DDR4
201522840,c73ecbe2175fc760b6ce71641bdf6230,Kingston Fury Beast 32GB DDR4-3200 CL16 (KF432C16BB/32),DDR4-RAM,,,259.0,28,False,notebooksbilliger.de,8.99,False,False,32.0,32.0,1.0,3200.0,CL 16-20-20,16.0,1.35,UDIMM,DE,DDR4
202717707,4280a5c9eee5999e13c966fab90e0e19,Samsung 16GB DDR4-3200 (M378A2G43AB3-CWE),DDR4-RAM,,,109.9,4,False,kaufland.de,0.0,False,False,16.0,16.0,1.0,3200.0,,,1.2,UDIMM,DE,DDR4
201494438,834a5a3484e822c0966290ab35baf101,Kingston FURY Beast 64GB Dual-Kit DDR4-3600 CL18 (KF436C18BBK2/64),DDR4-RAM,,90.0,675.95,17,False,kaufland.de,0.0,False,False,64.0,32.0,2.0,3600.0,CL 18-22-22,18.0,1.35,UDIMM,DE,DDR4
6823565,48cb7963669c8a0c3af8e1eaef51ba05,Samsung 32GB SODIMM DDR4-2666 CL19 (M471A4G43MB1-CTD),DDR4-RAM,,,174.9,2,False,eBay,0.0,False,False,32.0,32.0,1.0,2666.0,,19.0,1.2,SODIMM,DE,DDR4
6193634,26fa887cf077585cd61acaecd2fc7984,G.Skill Trident Z RGB 32GB Kit DDR4-3200 CL16 (F4-3200C16D-32GTZR),DDR4-RAM,1.0,100.0,231.9,22,False,alza.de,4.99,False,False,32.0,16.0,2.0,3200.0,CL 16-16-16-36,16.0,1.2,UDIMM,DE,DDR4
205286268,9729ab5baf90ef1a97d14f7fa5e0f914,Samsung 32GB DDR4 2666MHz Speicher für Dell 3510 SO-DIMM,DDR4-RAM,,,109.9,1,False,eBay,0.0,False,False,32.0,32.0,1.0,2666.0,,,,SODIMM,DE,DDR4
6845238,f4e6d172ef640059ce10ad88edb1db7d,Patriot Viper Steel 32 GB Kit DDR4-3200 CL16 (PVS432G320C6K),DDR4-RAM,174.0,80.0,218.17,15,False,jacob.de,0.0,False,False,32.0,16.0,2.0,3200.0,CL 16-18-18-36,16.0,1.35,UDIMM,DE,DDR4
6115960,005bff379479031b879b1fccc26f9d6c,Samsung 16GB DDR4-2666 CL19 (M378A2K43CB1-CTD),DDR4-RAM,14.0,90.0,89.8,4,False,eBay,0.0,False,False,16.0,16.0,1.0,2666.0,CL 16-18-18-35,16.0,1.2,UDIMM,DE,DDR4
